id,name,point_id,type_id,tree_parent_id,lft,rght,tree_id,level,parent_id,parent_type_id,is_active,code,status
19611,Kabolwa,,village,15824,12522,12523,1,3,15824,73,t,"",t
22923,Okuyo,,parish,20689,13117,13118,1,4,20689,73,t,"",t
22909,Geya,,parish,15717,13222,13223,1,3,15717,73,t,"",t
23401,Ariguyi,,parish,15737,13306,13307,1,3,15737,73,t,"",t
20708,Busukuma,,sub_county,20457,13490,13493,1,3,20457,73,t,"",t
13199,Gombe,,sub_county,1217,13609,13614,1,2,1217,73,t,"",t
14454,Bukhulo,,sub_county,1214,14699,14704,1,2,1214,73,t,"",t
23747,Masheruka,,parish,16979,15158,15159,1,3,16979,73,t,"",t
17653,Migina,,village,13143,15498,15499,1,3,13143,73,t,"",t
7022,Miti,,parish,7018,16685,16686,1,4,,,t,MITI_PARISH,t
17637,Kabingo,,village,13117,16870,16871,1,3,13117,73,t,"",t
14359,Gogonyo,,sub_county,1207,17145,17156,1,2,1207,73,t,"",t
24081,Olua,,parish,14930,17936,17937,1,3,14930,73,t,"",t
20883,Wakisi,,sub_county,20475,19552,19559,1,3,20475,73,t,"",t
13412,Akunyuko,,village,13409,20038,20039,1,3,13409,73,t,"",t
5254,Ndeeba,,parish,5251,20157,20158,1,4,,,t,NDEEBA_PARISH,t
25240,Bufupa,,parish,20908,21933,21934,1,4,20908,73,t,"",t
24928,Jinja,,parish,13546,21990,21991,1,3,13546,73,t,"",t
25420,Kitukiro,,parish,20937,22873,22874,1,4,20937,73,t,"",t
19702,Kibaire,,village,15953,24570,24571,1,3,15953,73,t,"",t
19723,Butanjwa,,village,15982,24738,24739,1,3,15982,73,t,"",t
19012,Morunyang,,village,15044,26316,26317,1,3,15044,73,t,"",t
25718,Civic Ward,,parish,21541,29137,29138,1,4,21541,73,t,"",t
27147,Kapkwateny,,parish,21069,30665,30666,1,4,21069,73,t,"",t
26684,Karambi,,parish,21108,30927,30928,1,4,21108,73,t,"",t
4371,Nkungu,,parish,4367,32803,32804,1,4,,,t,NKUNGU_PARISH,t
26706,Loletio,,parish,15217,34698,34699,1,3,15217,73,t,"",t
19329,Nangamit,,village,15449,3174,3175,1,3,15449,73,t,"",t
15449,Lolachat,,sub_county,1192,3145,3176,1,2,1192,73,t,"",t
15456,Lonangat,,village,15454,3182,3183,1,3,15454,73,t,"",t
20452,Bukooli,,county,1195,4265,4388,1,2,1195,73,t,"",t
29770,Ivukula Town,,village,6393,4458,4459,1,5,6393,73,t,"",t
22354,Nabisiogi,,parish,6402,4493,4494,1,4,6402,73,t,"",t
22353,Nawangisa,,parish,6402,4495,4496,1,4,6402,73,t,"",t
22355,Kagulu,,parish,6409,4521,4522,1,4,6409,73,t,"",t
1312,Tepeth,,parish,1309,4787,4788,1,4,,,t,TEPETH_PARISH,t
29773,Lominit,,village,21983,4915,4916,1,4,21983,73,t,"",t
29772,Loluk,,village,21982,4919,4920,1,4,21982,73,t,"",t
15500,Got Madi,,village,15498,5238,5239,1,3,15498,73,t,"",t
22467,Akeit,,parish,4687,5487,5490,1,4,4687,73,t,"",t
22479,Ngora,,parish,14347,5762,5765,1,3,14347,73,t,"",t
22531,Musandama,,parish,16794,6058,6061,1,3,16794,73,t,"",t
29790,Rwamitooma,,village,22520,6268,6269,1,5,22520,73,t,"",t
29789,Nyabikungu,,village,22519,6272,6273,1,5,22519,73,t,"",t
29788,Karagwe,,village,22519,6274,6275,1,5,22519,73,t,"",t
29787,Nyamunuka,,village,22518,6278,6279,1,5,22518,73,t,"",t
22437,Omukibaare,,parish,16835,6574,6575,1,3,16835,73,t,"",t
600,Pajaa,,village,591,7112,7121,1,5,,,t,PAJAA_VILLAGE,t
23223,Ariba,,parish,20625,8377,8378,1,4,20625,73,t,"",t
23300,Ogole,,parish,15672,9008,9009,1,3,15672,73,t,"",t
15693,Puranga,,sub_county,808,9105,9122,1,2,808,73,t,"",t
22990,Ofua Central,,parish,20672,9745,9746,1,4,20672,73,t,"",t
23496,Lojim,,parish,21450,10031,10032,1,4,21450,73,t,"",t
18779,Teobwolo,,village,14720,10578,10579,1,3,14720,73,t,"",t
18834,Kangaroyon,,village,14785,11034,11035,1,3,14785,73,t,"",t
13258,Angaro,,village,13256,11498,11499,1,3,13256,73,t,"",t
2038,Ngwedo,,parish,2036,12423,12424,1,4,,,t,NGWEDO_PARISH,t
15763,Anyola,,village,15761,12880,12881,1,3,15761,73,t,"",t
15773,Oyeyo,,village,15771,12928,12929,1,3,15771,73,t,"",t
7813,Omba,,parish,7780,13023,13024,1,4,,,t,OMBA_PARISH,t
7825,Kochi,,parish,7823,13057,13058,1,4,,,t,KOCHI_PARISH,t
20692,Kululu,,sub_county,7762,13096,13101,1,3,7762,73,t,"",t
22957,Bukondo,,parish,13185,13518,13519,1,3,13185,73,t,"",t
13216,Nsangi,,sub_county,1217,13541,13572,1,2,1217,73,t,"",t
28624,Masaba,,parish,20760,14753,14754,1,4,20760,73,t,"",t
16964,Rugarama,,village,16962,14982,14983,1,3,16962,73,t,"",t
28777,Kiziba,,parish,20774,15055,15056,1,4,20774,73,t,"",t
13163,Buyongo,,village,13160,15610,15611,1,3,13160,73,t,"",t
16919,Kabirizi,,village,16916,15974,15975,1,3,16916,73,t,"",t
16896,Kirugu,,sub_county,1209,16333,16344,1,2,1209,73,t,"",t
7021,Kyango,,parish,7018,16683,16684,1,4,,,t,KYANGO_PARISH,t
17627,Kicwamango,,village,13100,16806,16807,1,3,13100,73,t,"",t
28775,Kakoma,,parish,13122,16888,16889,1,3,13122,73,t,"",t
20800,Oluko.,,sub_county,1640,17682,17685,1,3,1640,73,t,"",t
24201,Engaju,,parish,15795,19304,19305,1,3,15795,73,t,"",t
12336,Buyoga T.C,,village,12331,20280,20281,1,3,12331,73,t,"",t
24678,Kololo Ii,,parish,21640,21759,21760,1,4,21640,73,t,"",t
13643,Kasuku A,,village,13641,23388,23389,1,3,13641,73,t,"",t
17108,Kkobero Lci,,village,12417,23858,23859,1,3,12417,73,t,"",t
17123,Mabowa Lci,,village,12432,23962,23963,1,3,12432,73,t,"",t
12439,Maddu,,sub_county,1136,23971,24000,1,2,1136,73,t,"",t
25942,Buweera,,parish,20958,26033,26034,1,4,20958,73,t,"",t
26301,Timu,,parish,15050,26436,26437,1,3,15050,73,t,"",t
26063,Nyamiti,,parish,16201,27036,27037,1,3,16201,73,t,"",t
26127,Rushaki,,parish,21603,27867,27868,1,4,21603,73,t,"",t
18162,Bugobi B,,village,13853,29822,29823,1,3,13853,73,t,"",t
26977,Bisozi,,parish,21050,29913,29914,1,4,21050,73,t,"",t
26934,Kyakanyemera,,parish,21067,29971,29972,1,4,21067,73,t,"",t
16263,Bwizi,,sub_county,1152,30001,30006,1,2,1152,73,t,"",t
4020,Omasia,,parish,4017,31281,31282,1,4,,,t,OMASIA_PARISH,t
26908,Bunagana,,parish,16539,33550,33551,1,3,16539,73,t,"",t
15140,Kijongina,,village,15136,34182,34183,1,3,15136,73,t,"",t
19331,Lonangat,,village,15454,3186,3187,1,3,15454,73,t,"",t
15459,Napongae North,,village,15457,3200,3201,1,3,15457,73,t,"",t
15460,Napayan,,village,15457,3202,3203,1,3,15457,73,t,"",t
15461,Ariamaoi,,village,15457,3204,3205,1,3,15457,73,t,"",t
15462,Lonangat,,village,15457,3206,3207,1,3,15457,73,t,"",t
19332,Lotede,,village,15457,3208,3209,1,3,15457,73,t,"",t
19333,Napongae North,,village,15457,3210,3211,1,3,15457,73,t,"",t
20450,Kadam,,county,1192,3219,3240,1,2,1192,73,t,"",t
20449,Chekwii,,county,1192,3241,3278,1,2,1192,73,t,"",t
21927,West  Ward,,parish,13077,3912,3913,1,3,13077,73,t,"",t
29771,Kasuleta,,village,6396,4484,4485,1,5,6396,73,t,"",t
29799,Katengeleire,,village,6412,4528,4529,1,5,6412,73,t,"",t
29798,Kiwanyi I,,village,6412,4530,4531,1,5,6412,73,t,"",t
29808,Nabinyonyi I,,village,6415,4538,4539,1,5,6415,73,t,"",t
22443,Nakyere,,parish,6417,4549,4550,1,4,6417,73,t,"",t
22442,Nakalokwe,,parish,6417,4551,4552,1,4,6417,73,t,"",t
22590,Namutumba Central Ward,,parish,21739,4567,4568,1,4,21739,73,t,"",t
22357,Kobwin,,parish,20601,5571,5572,1,4,20601,73,t,"",t
22480,Apama,,parish,14347,5758,5761,1,3,14347,73,t,"",t
20321,Bibungo,,village,16853,6650,6651,1,3,16853,73,t,"",t
15344,Kololo East,,village,15341,7800,7801,1,3,15341,73,t,"",t
23175,Ombavu,,parish,20641,7865,7866,1,4,20641,73,t,"",t
15619,Acaba,,sub_county,1205,8403,8420,1,2,1205,73,t,"",t
1389,Lajopi,,parish,1388,9425,9426,1,4,,,t,LAJOPI_PARISH,t
22937,Pereci,,parish,14651,9692,9693,1,3,14651,73,t,"",t
23509,Ademi,,parish,1021,9969,9970,1,4,1021,73,t,"",t
23003,Lanyirinyiri,,parish,14679,10252,10253,1,3,14679,73,t,"",t
23040,Atece,,parish,14689,10296,10297,1,3,14689,73,t,"",t
22693,Anyanga,,parish,20661,10487,10488,1,4,20661,73,t,"",t
22666,Kikondo,,parish,14779,10966,10967,1,3,14779,73,t,"",t
22807,Agwaryugi,,parish,14838,12300,12301,1,3,14838,73,t,"",t
23675,Kira,,parish,20710,13479,13480,1,4,20710,73,t,"",t
23118,Atiri,,parish,14548,13744,13745,1,3,14548,73,t,"",t
14561,Kiwiri,,village,14559,13796,13797,1,3,14559,73,t,"",t
20732,Magola,,sub_county,20460,13916,13919,1,3,20460,73,t,"",t
21667,Paya,,sub_county,21411,14060,14065,1,3,21411,73,t,"",t
23622,Mukura,,parish,14500,14308,14309,1,3,14500,73,t,"",t
18594,Bumahaga A,,village,14460,14628,14629,1,3,14460,73,t,"",t
20763,Labori,,sub_county,7434,15236,15241,1,3,7434,73,t,"",t
14409,Kongoto,,village,14406,15340,15341,1,3,14406,73,t,"",t
13117,Lwanda,,sub_county,1208,16863,16874,1,2,1208,73,t,"",t
7404,Giduno,,parish,7400,20803,20804,1,4,,,t,GIDUNO_PARISH,t
5833,Lugali,,parish,5829,22597,22598,1,4,,,t,LUGALI_PARISH,t
12414,Nzigu,,village,12407,22996,22997,1,3,12407,73,t,"",t
24756,Buwooya,,parish,21622,23055,23056,1,4,21622,73,t,"",t
5866,Bbinzi,,parish,5865,23775,23776,1,4,,,t,BBINZI_PARISH,t
25212,Kigezi,,parish,12439,23972,23973,1,3,12439,73,t,"",t
25442,Pioneer Ward,,parish,21513,25327,25328,1,4,21513,73,t,"",t
25458,Nakalama,,parish,13672,25444,25445,1,3,13672,73,t,"",t
26293,Loputuk Ward,,parish,21521,26345,26346,1,4,21521,73,t,"",t
21001,Kalapata,,sub_county,20487,26394,26405,1,3,20487,73,t,"",t
26130,Rugarama,,parish,16090,27356,27357,1,3,16090,73,t,"",t
24490,Gadumire,,parish,13784,28550,28551,1,3,13784,73,t,"",t
24492,Buyuge,,parish,13784,28552,28553,1,3,13784,73,t,"",t
21850,Kiti,,parish,12490,28732,28735,1,3,12490,73,t,"",t
26471,Mabuye,,parish,21060,28815,28816,1,4,21060,73,t,"",t
12512,Kikongolo,,village,12509,28922,28923,1,3,12509,73,t,"",t
25564,Mutungo,,parish,21600,29283,29284,1,4,21600,73,t,"",t
18137,Kabanda I,,village,13817,29588,29589,1,3,13817,73,t,"",t
26255,Makoka,,parish,13836,29782,29783,1,3,13836,73,t,"",t
26887,Nakaseta,,parish,21148,31677,31678,1,4,21148,73,t,"",t
17271,Ssesa,,village,12611,32688,32689,1,3,12611,73,t,"",t
20567,Goma Division,,sub_county,20447,2776,2793,1,3,20447,73,t,"",t
19335,Ariamaoi,,village,15457,3214,3215,1,3,15457,73,t,"",t
1192,Nakapiripirit,85,district,1,2952,3279,1,1,,,t,NAKAPIRIPIRIT,t
17605,Kabasombwa,,village,13067,3856,3857,1,3,13067,73,t,"",t
21987,Bamugolodde,,parish,20586,4047,4050,1,4,20586,73,t,"",t
20451,Buruli,,county,1194,3931,4092,1,2,1194,73,t,"",t
14271,Lufudu,,village,14268,4190,4191,1,3,14268,73,t,"",t
14268,Mutumba,,sub_county,1195,4181,4204,1,2,1195,73,t,"",t
22371,Mbaro West,,parish,15503,5254,5255,1,3,15503,73,t,"",t
22478,Kopege,,parish,14347,5766,5769,1,3,14347,73,t,"",t
29792,Tindian,,village,22547,6378,6379,1,5,22547,73,t,"",t
16852,Ishanje,,village,16850,6632,6633,1,3,16850,73,t,"",t
23185,Bango,,parish,20644,7841,7842,1,4,20644,73,t,"",t
23174,Vura,,parish,20641,7867,7868,1,4,20641,73,t,"",t
4920,Omito,,parish,4914,7935,7936,1,4,,,t,OMITO_PARISH,t
23364,Atira,,parish,15587,8086,8087,1,3,15587,73,t,"",t
20627,Aleka,,sub_county,6644,8360,8365,1,3,6644,73,t,"",t
23441,Oyoro,,parish,20626,8367,8368,1,4,20626,73,t,"",t
15690,Binen,,village,15688,9090,9091,1,3,15688,73,t,"",t
22943,Awach,,parish,20621,9235,9236,1,4,20621,73,t,"",t
23002,Ademi,,parish,14679,10254,10255,1,3,14679,73,t,"",t
22596,Abongatin,,parish,14726,10586,10587,1,3,14726,73,t,"",t
13248,Omunyal,,village,13246,11456,11457,1,3,13246,73,t,"",t
17728,Acomai,,village,13250,11476,11477,1,3,13250,73,t,"",t
22825,Parubanga,,parish,14846,12348,12349,1,3,14846,73,t,"",t
15726,Gologolo,,village,15723,13254,13255,1,3,15723,73,t,"",t
22956,Luguzi,,parish,13187,13524,13525,1,3,13187,73,t,"",t
7489,Agora,,parish,7488,14257,14258,1,4,,,t,AGORA_PARISH,t
23630,Olwelai,,parish,14516,14394,14395,1,3,14516,73,t,"",t
20751,Bunyafa,,sub_county,20463,14788,14791,1,3,20463,73,t,"",t
7104,Bwanda,,parish,7102,15847,15848,1,4,,,t,BWANDA_PARISH,t
28565,Ihunga,,parish,16916,15964,15965,1,3,16916,73,t,"",t
6821,Putti,,parish,6817,16971,16972,1,4,,,t,PUTTI_PARISH,t
28502,Amun,,parish,14875,17582,17583,1,3,14875,73,t,"",t
24106,Kachomo,,parish,13275,18220,18221,1,3,13275,73,t,"",t
16997,Nsakya   A,,village,12278,19470,19471,1,3,12278,73,t,"",t
24147,Mulajje,,parish,21483,19521,19522,1,4,21483,73,t,"",t
24410,Kwirot,,parish,13469,20584,20585,1,3,13469,73,t,"",t
24367,Tulel,,parish,13473,20620,20621,1,3,13473,73,t,"",t
19669,Bumbaire Ii,,village,15908,21482,21483,1,3,15908,73,t,"",t
25066,Buhabeba,,parish,13577,22380,22381,1,3,13577,73,t,"",t
12356,Kikikira,,village,12350,22644,22645,1,3,12350,73,t,"",t
29073,Nzigu,,village,23931,23076,23077,1,5,23931,73,t,"",t
14961,Acukere,,village,14959,23594,23595,1,3,14959,73,t,"",t
26300,Lokwakaranoe,,parish,15050,26438,26439,1,3,15050,73,t,"",t
26275,Rwene,,parish,21026,27189,27190,1,4,21026,73,t,"",t
19833,Rukwanzi,,village,16152,27738,27739,1,3,16152,73,t,"",t
12481,Kitobo,,village,12474,28390,28391,1,3,12474,73,t,"",t
17159,Bbossa,,village,12474,28398,28399,1,3,12474,73,t,"",t
25805,Makerere Iii,,parish,21540,29167,29168,1,4,21540,73,t,"",t
16317,Mukono,,village,16314,30362,30363,1,3,16314,73,t,"",t
19983,Ruhara Ii,,village,16378,31174,31175,1,3,16378,73,t,"",t
27270,Masaza Ward,,parish,21140,32079,32080,1,4,21140,73,t,"",t
23900,Kiko,,parish,21126,32263,32264,1,4,21126,73,t,"",t
12632,Kabayima,,village,12625,32742,32743,1,3,12625,73,t,"",t
26643,Macuncu,,parish,16474,33096,33097,1,3,16474,73,t,"",t
18446,Busanka Lci,,village,14260,4158,4159,1,3,14260,73,t,"",t
18458,Bubwibo,,village,14277,4232,4233,1,3,14277,73,t,"",t
14254,Bwogomi,,village,14248,4418,4419,1,3,14248,73,t,"",t
14291,Ivukula,,sub_county,1196,4619,4650,1,2,1196,73,t,"",t
22473,Nyakasenyi,,parish,16777,5954,5959,1,3,16777,73,t,"",t
23186,Robu,,parish,20644,7831,7840,1,4,20644,73,t,"",t
23356,Bar Jobi,,parish,4921,7941,7942,1,4,4921,73,t,"",t
23220,Zambia,,parish,20623,8387,8388,1,4,20623,73,t,"",t
19497,Puda West,,village,15672,9022,9023,1,3,15672,73,t,"",t
23238,Achangali,,parish,14600,9320,9321,1,3,14600,73,t,"",t
14618,Cungapenyi,,village,14616,9402,9403,1,3,14616,73,t,"",t
23030,Boroli,,parish,20665,9801,9802,1,4,20665,73,t,"",t
809,Agago,,county,1110,9919,10182,1,2,,,t,AGAGO_COUNTY,t
18766,Ocokoimaki,,village,14707,10508,10509,1,3,14707,73,t,"",t
1495,Amolo,,parish,1493,11265,11266,1,4,,,t,AMOLO_PARISH,t
17717,Owera,,village,13235,11414,11415,1,3,13235,73,t,"",t
22800,Palukere,,parish,14832,12272,12273,1,3,14832,73,t,"",t
14838,Lamogi,,sub_county,1115,12299,12338,1,2,1115,73,t,"",t
15848,Nyeramya,,village,15845,12608,12609,1,3,15845,73,t,"",t
19552,Bilimiti,,village,15747,12830,12831,1,3,15747,73,t,"",t
19516,Bidibidi,,village,15700,13154,13155,1,3,15700,73,t,"",t
23664,Maya,,parish,20706,13509,13510,1,4,20706,73,t,"",t
14557,Iyolwa,,sub_county,1216,13785,13790,1,2,1216,73,t,"",t
14569,Nabuyoga,,sub_county,1216,13851,13862,1,2,1216,73,t,"",t
7503,Achuna,,parish,7502,14271,14272,1,4,,,t,ACHUNA_PARISH,t
28701,Masheruka,,parish,20775,15045,15046,1,4,20775,73,t,"",t
16913,Nyamirama,,village,16911,15946,15947,1,3,16911,73,t,"",t
28566,Ruyonza,,parish,16916,15962,15963,1,3,16916,73,t,"",t
28576,Kakindo,,parish,16922,15994,15995,1,3,16922,73,t,"",t
29292,Kyaruhinga,,village,28721,16113,16114,1,4,28721,73,t,"",t
20331,Bugaya  I,,village,16870,16314,16315,1,3,16870,73,t,"",t
20350,Omukabare,,village,16896,16340,16341,1,3,16896,73,t,"",t
28740,Buyamba,,parish,13100,16796,16797,1,3,13100,73,t,"",t
1593,Inomo,,parish,1588,17387,17388,1,4,,,t,INOMO_PARISH,t
28529,Bung,,parish,14870,17556,17557,1,3,14870,73,t,"",t
24340,Bunamubi,,parish,20834,18575,18576,1,4,20834,73,t,"",t
2297,Engaju,,parish,2295,19145,19146,1,4,,,t,ENGAJU_PARISH,t
24581,Ndolwa,,parish,20885,19539,19540,1,4,20885,73,t,"",t
13445,Chekwasita,,village,13442,20448,20449,1,3,13442,73,t,"",t
17899,Kasheshe,,village,13487,20938,20939,1,3,13487,73,t,"",t
13521,Nakasotoyi,,village,13517,21058,21059,1,3,13517,73,t,"",t
24674,Kamwokya Ii,,parish,21640,21767,21768,1,4,21640,73,t,"",t
17926,Bubango,,village,13528,21812,21813,1,3,13528,73,t,"",t
25059,Njara,,parish,21494,21873,21874,1,4,21494,73,t,"",t
24922,Bulo,,parish,12350,22632,22633,1,3,12350,73,t,"",t
24915,Namusikizi,,parish,12382,22786,22787,1,3,12382,73,t,"",t
24909,Lufu,,parish,12407,22978,22979,1,3,12407,73,t,"",t
25037,Kabukye,,parish,13627,23316,23317,1,3,13627,73,t,"",t
13641,Nkondo,,sub_county,1134,23381,23398,1,2,1134,73,t,"",t
18971,Adagnyeko,,village,14983,23636,23637,1,3,14983,73,t,"",t
25589,Mabona,,parish,20965,25737,25738,1,4,20965,73,t,"",t
25473,Kahenda,,parish,16041,25780,25781,1,3,16041,73,t,"",t
25945,Kagoma,,parish,20958,26027,26028,1,4,20958,73,t,"",t
25944,Kitanaba,,parish,20958,26029,26030,1,4,20958,73,t,"",t
26123,Meus,,parish,15044,26298,26301,1,3,15044,73,t,"",t
19016,Napitem,,village,15050,26442,26443,1,3,15050,73,t,"",t
26017,Kyabuhangwa,,parish,21015,27255,27256,1,4,21015,73,t,"",t
3249,Kibasi,,parish,3246,27577,27578,1,4,,,t,KIBASI_PARISH,t
17156,Kaazi,,village,12474,28392,28393,1,3,12474,73,t,"",t
18138,Busamo,,village,13819,29598,29599,1,3,13819,73,t,"",t
16259,Busiriba,,sub_county,1152,29935,29952,1,2,1152,73,t,"",t
26716,Rorok,,parish,21073,30639,30640,1,4,21073,73,t,"",t
26455,Ngariam,,parish,13921,31514,31515,1,3,13921,73,t,"",t
4148,Masaka,,parish,4146,31967,31968,1,4,,,t,MASAKA_PARISH,t
20095,Gishegera,,village,16536,33540,33541,1,3,16536,73,t,"",t
27066,Mura,,parish,21562,33663,33664,1,4,21562,73,t,"",t
13059,Kalungi,,sub_county,1194,3785,3802,1,2,1194,73,t,"",t
21935,Zengebe,,parish,13067,3826,3829,1,3,13067,73,t,"",t
14260,Buswale,,sub_county,1195,4145,4162,1,2,1195,73,t,"",t
22392,Kanara Ward,,parish,16790,6030,6033,1,3,16790,73,t,"",t
16855,Bibungo,,village,16853,6646,6647,1,3,16853,73,t,"",t
624,Agonga,,parish,623,7033,7072,1,4,,,t,AGONGA_PARISH,t
471,Nwoya,,village,453,7358,7375,1,5,,,t,NWOYA_VILLAGE,t
19217,Ajupeni,,village,15312,7662,7663,1,3,15312,73,t,"",t
29064,Ambopile,,village,23186,7832,7833,1,5,23186,73,t,"",t
20639,Kijomoro,,sub_county,20453,7876,7885,1,3,20453,73,t,"",t
4939,Ating,,parish,4934,7967,7968,1,4,,,t,ATING_PARISH,t
4913,Otuke,,county,1204,7923,8024,1,2,,,t,OTUKE_COUNTY,t
15590,Barongin,,village,15587,8096,8097,1,3,15587,73,t,"",t
23299,Atoo,,parish,15672,9010,9011,1,3,15672,73,t,"",t
14635,Obu,,village,14632,9612,9613,1,3,14632,73,t,"",t
23027,Lewa,,parish,20665,9807,9808,1,4,20665,73,t,"",t
23127,Ituju,,parish,21716,9875,9876,1,4,21716,73,t,"",t
23088,Marindi,,parish,21713,9899,9900,1,4,21713,73,t,"",t
22634,Anyanga,,parish,14716,10538,10539,1,3,14716,73,t,"",t
17710,Ogwete,,village,13222,11370,11371,1,3,13222,73,t,"",t
1115,Amuru,8,district,1,11540,12379,1,1,,,t,AMURU,t
19615,Kityanga,,village,15830,12538,12539,1,3,15830,73,t,"",t
7816,Lui,,parish,7815,13033,13034,1,4,,,t,LUI_PARISH,t
22924,Ombachi,,parish,20690,13113,13114,1,4,20690,73,t,"",t
22921,Rodo,,parish,20688,13123,13124,1,4,20688,73,t,"",t
7531,Amoni,,parish,7528,13675,13676,1,4,,,t,AMONI_PARISH,t
23558,Ochuloi,,parish,7493,14235,14236,1,4,7493,73,t,"",t
7505,Palaet,,parish,7502,14275,14276,1,4,,,t,PALAET_PARISH,t
14503,Gwetom,,village,14500,14318,14319,1,3,14500,73,t,"",t
14520,Amorikot,,village,14516,14400,14401,1,3,14516,73,t,"",t
13171,Kasaalu,,village,13169,15702,15703,1,3,13169,73,t,"",t
16925,Buhunga,,sub_county,1210,16003,16020,1,2,1210,73,t,"",t
28473,Bazaar,,parish,20779,16055,16056,1,4,20779,73,t,"",t
28806,Kinyansano,,parish,16943,16164,16165,1,3,16943,73,t,"",t
2235,Kirugu,,parish,2232,16217,16218,1,4,,,t,KIRUGU_PARISH,t
2238,Bugaya,,parish,2237,16225,16226,1,4,,,t,BUGAYA_PARISH,t
28724,Kichwamba,,parish,16866,16288,16289,1,3,16866,73,t,"",t
13090,Kigeye,,village,13088,16766,16767,1,3,13088,73,t,"",t
28715,Nabitende,,parish,6909,17101,17102,1,4,6909,73,t,"",t
28504,Kungu,,parish,14875,17578,17579,1,3,14875,73,t,"",t
17906,Bubuya A,,village,13499,20976,20977,1,3,13499,73,t,"",t
24622,Lusaso,,parish,13514,21036,21037,1,3,13514,73,t,"",t
24977,Kitwe,,parish,15918,21518,21519,1,3,15918,73,t,"",t
15929,Nyakayonza,,village,15927,21696,21697,1,3,15927,73,t,"",t
13528,Bulumbi,,sub_county,1130,21805,21816,1,2,1130,73,t,"",t
24824,Doho,,parish,13596,22466,22469,1,3,13596,73,t,"",t
24729,Buyende,,parish,21499,23099,23100,1,4,21499,73,t,"",t
13637,Kiwongoire,,village,13635,23362,23363,1,3,13635,73,t,"",t
25464,Apye,,parish,20921,23509,23510,1,4,20921,73,t,"",t
12444,Mugya Lci,,village,12439,23996,23997,1,3,12439,73,t,"",t
25188,Patuda,,parish,21617,24375,24376,1,4,21617,73,t,"",t
25593,Ntungu,,parish,20967,25723,25724,1,4,20967,73,t,"",t
20961,Kabingo,,sub_county,20485,25760,25765,1,3,20485,73,t,"",t
29171,Namizi West,,village,2982,25976,25977,1,5,2982,73,t,"",t
25813,Kibanga Ward,,parish,16182,26854,26855,1,3,16182,73,t,"",t
26155,Kimanya,,parish,16193,26900,26901,1,3,16193,73,t,"",t
26168,Kiko,,parish,20973,27029,27030,1,4,20973,73,t,"",t
25823,Nansololo,,parish,13804,28688,28689,1,3,13804,73,t,"",t
17208,Kabaale,,village,12537,29046,29047,1,3,12537,73,t,"",t
27103,Burema,,parish,21087,30235,30236,1,4,21087,73,t,"",t
26613,Kalonge,,parish,16357,31072,31073,1,3,16357,73,t,"",t
19972,Butale I,,village,16357,31074,31075,1,3,16357,73,t,"",t
19975,Kyambogho I,,village,16363,31092,31093,1,3,16363,73,t,"",t
27203,Nakasengere,,parish,21168,32515,32516,1,4,21168,73,t,"",t
17284,Buyongo,,village,12625,32768,32769,1,3,12625,73,t,"",t
21203,Busanza,,sub_county,20504,33422,33425,1,3,20504,73,t,"",t
13057,Kisuuma,,village,13055,3774,3775,1,3,13055,73,t,"",t
17617,Naitondo,,village,13083,4112,4113,1,3,13083,73,t,"",t
6479,Padolo,,parish,6474,5189,5190,1,4,,,t,PADOLO_PARISH,t
22334,Aber East,,parish,15532,5398,5401,1,3,15532,73,t,"",t
22483,Madoc,,parish,14337,5714,5715,1,3,14337,73,t,"",t
22518,Kishami.,,parish,6587,6277,6280,1,4,6587,73,t,"",t
16853,Ngoma,,sub_county,1201,6639,6652,1,2,1201,73,t,"",t
28920,Labyei  Ward,,parish,21431,7455,7456,1,4,21431,73,t,"",t
23479,Paromo,,parish,15568,7616,7617,1,3,15568,73,t,"",t
19236,Arikia,,village,15335,7782,7783,1,3,15335,73,t,"",t
15335,Oluvu,,sub_county,1203,7761,7790,1,2,1203,73,t,"",t
15621,Awangecol A,,village,15619,8410,8411,1,3,15619,73,t,"",t
23320,Arembwola,,parish,1350,9151,9152,1,4,1350,73,t,"",t
23246,Kiru Ward,,parish,14589,9268,9269,1,3,14589,73,t,"",t
23317,Esia,,parish,14621,9554,9555,1,3,14621,73,t,"",t
18710,Loa,,village,14627,9594,9595,1,3,14627,73,t,"",t
18715,Obu,,village,14632,9620,9621,1,3,14632,73,t,"",t
23128,Openzinzi,,parish,21717,9871,9872,1,4,21717,73,t,"",t
1034,Tenge,,parish,1031,9921,9922,1,4,,,t,TENGE_PARISH,t
22602,Anyit,,parish,14707,10498,10499,1,3,14707,73,t,"",t
18819,Angidi,,village,14775,10952,10953,1,3,14775,73,t,"",t
20700,Loroo,,sub_county,20456,11150,11157,1,3,20456,73,t,"",t
22841,Busingiro,,parish,2030,12389,12390,1,4,2030,73,t,"",t
15700,Ariwa,,sub_county,1218,13147,13158,1,2,1218,73,t,"",t
19536,Sambala,,village,15727,13272,13273,1,3,15727,73,t,"",t
28546,Masajja,,parish,21455,13463,13464,1,4,21455,73,t,"",t
23578,Panyangasi,,parish,21670,14049,14050,1,4,21670,73,t,"",t
23767,Kinyansano,,parish,20740,14457,14458,1,4,20740,73,t,"",t
20758,Bukyabo,,sub_county,20463,14738,14741,1,3,20463,73,t,"",t
