"PROJECT_ID","PARTNER","PROJ_NAME","PROJ_DESC","START_PLAN","START_ACTU","END_PLANNE","END_ACTUAL","DISTRICTS","IMPLEMENTE","STATUS","SECTOR","LAT","LONG"
"42","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","8/7/10","8/7/10","Mpigi","Family Health International (FHI) 360 Development LLC","Implementation","Agriculture","0.2273","32.3423"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Sironko","International HIV/AIDS Alliance","Implementation","Agriculture","1.2373","33.9231"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Busia","International HIV/AIDS Alliance","Implementation","Agriculture","0.5666","33.998"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Kapchorwa","International HIV/AIDS Alliance","Implementation","Agriculture","1.438","33.988"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Butaleja","International HIV/AIDS Alliance","Implementation","Agriculture","0.8321","33.9341"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Mbale","International HIV/AIDS Alliance","Implementation","Agriculture","1.0536","33.95"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Bukwo","International HIV/AIDS Alliance","Implementation","Agriculture","1.3129","33.957"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Nakasongola","International HIV/AIDS Alliance","Implementation","Agriculture","1.356","32.4051"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Isingiro","International HIV/AIDS Alliance","Implementation","Agriculture","-0.7935","30.762"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kanungu","International HIV/AIDS Alliance","Implementation","Agriculture","-0.7666","29.8325"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Namutumba","International HIV/AIDS Alliance","Implementation","Agriculture","0.8611","33.6252"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Kamuli","International HIV/AIDS Alliance","Implementation","Agriculture","0.8591","33.156"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Kasese","International HIV/AIDS Alliance","Implementation","Agriculture","0.1383","30.1143"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Mityana","International HIV/AIDS Alliance","Implementation","Agriculture","0.3739","32.0425"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Mayuge","International HIV/AIDS Alliance","Implementation","Agriculture","0.2878","33.5015"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Iganga","International HIV/AIDS Alliance","Implementation","Agriculture","0.616","33.45"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Kaliro","International HIV/AIDS Alliance","Implementation","Agriculture","0.8547","33.5258"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Kumi","International HIV/AIDS Alliance","Implementation","Agriculture","1.5096","33.9692"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Luwero","International HIV/AIDS Alliance","Implementation","Agriculture","0.897","32.4924"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Kalangala","International HIV/AIDS Alliance","Implementation","Agriculture","-0.2778","32.2817"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Kiruhura","International HIV/AIDS Alliance","Implementation","Agriculture","-0.1684","30.9132"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Ntungamo","International HIV/AIDS Alliance","Implementation","Agriculture","-0.826","30.2993"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kyenjojo","International HIV/AIDS Alliance","Implementation","Agriculture","0.5391","30.7251"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Bugiri","International HIV/AIDS Alliance","Implementation","Agriculture","0.5213","33.8258"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Ibanda","International HIV/AIDS Alliance","Implementation","Agriculture","-0.1099","30.4363"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Rukungiri","International HIV/AIDS Alliance","Implementation","Agriculture","-0.83","29.907"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Budaka","International HIV/AIDS Alliance","Implementation","Agriculture","1.0167","33.9969"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Pallisa","International HIV/AIDS Alliance","Implementation","Agriculture","1.1695","33.745"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Sembabule","International HIV/AIDS Alliance","Implementation","Agriculture","-0.041","31.436"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Kabale","International HIV/AIDS Alliance","Implementation","Agriculture","-1.1611","29.9271"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Kayunga","International HIV/AIDS Alliance","Implementation","Agriculture","0.7653","32.9479"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kamwenge","International HIV/AIDS Alliance","Implementation","Agriculture","0.1212","30.5368"
"43","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Bushenyi","International HIV/AIDS Alliance","Implementation","Agriculture","-0.5856","30.1171"
"44","USAID","Kalangala Infrastructure Services (KIS)","This is a $20 million (Dec 2011-Apr 2025) portable loan guarantee for INFRACO to secure long-term debt (15years) from commercial sources to Build, Own, Operate and Transfer (BOOT) ferry service, power supply, water supply and 66km of road on Bugala Island, Kalangala District.","25/01/2011","12/30/11","25/07/2011","#VALUE!","Kalangala","INFRACO","Implementation","Agriculture","-0.2379","32.2358"
"45","USAID","Community Connector RCT","The $ 1,196,991 RCT evaluation study is to create conditions for development success under the Community Connector Project. This is intended to help the recipients to learn about the key Feed the Future and Community Connector hypotheses on gender inequalities as a barrier to maternal and child health and food security.","8/12/11","8/12/11","8/6/12","8/6/12","Kiruhura","Innovations for Poverty Action (IPA)","Implementation","Basic life skills for youths and Adults","-0.2843","30.9192"
"45","USAID","Community Connector RCT","The $ 1,196,991 RCT evaluation study is to create conditions for development success under the Community Connector Project. This is intended to help the recipients to learn about the key Feed the Future and Community Connector hypotheses on gender inequalities as a barrier to maternal and child health and food security.","28/01/2013","8/12/11","28/07/2013","8/6/12","Kanungu","Innovations for Poverty Action (IPA)","Implementation","Basic life skills for youths and Adults","-0.7606","29.8305"
"45","USAID","Community Connector RCT","The $ 1,196,991 RCT evaluation study is to create conditions for development success under the Community Connector Project. This is intended to help the recipients to learn about the key Feed the Future and Community Connector hypotheses on gender inequalities as a barrier to maternal and child health and food security.","27/01/2012","8/12/11","27/07/2012","8/6/12","Ibanda","Innovations for Poverty Action (IPA)","Implementation","Basic life skills for youths and Adults","-0.0799","30.4773"
"46","USAID","Scaling up HIV/AIDS comprehensive HIV/AIDS prevention, care and treatment through the Faith Based Network","The Inter-Religious Council of Uganda (IRCU) is an initiative that brings together the five major traditional religious faiths in Uganda in a joint effort to address problems of common concern.  IRCU is implementing a five-year, $30 million program to expand access to HIV/AIDS prevention, care and treatment services through its network of faith-based health units and NGOs.  Building on the wide network health facilities, organizations, structures and the historical role of faith-based organizations as pioneers of social service delivery in Uganda, this mechanism presents incredible opportunities for rapid expansion of access to HIV/AIDS services.  Key program activities include rolling out the faith-based approach to HIV prevention, delivery of care and support services to people living with HIV/AIDS, orphans and other vulnerable children, as well as HIV/AIDS clinical care and treatment.  The program is scheduled to end in December 2014.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Mityana","Inter-Religious Council of Uganda (IRCU)","Implementation","Basic life skills for youths and Adults","0.3939","32.0934"
"46","USAID","Scaling up HIV/AIDS comprehensive HIV/AIDS prevention, care and treatment through the Faith Based Network","The Inter-Religious Council of Uganda (IRCU) is an initiative that brings together the five major traditional religious faiths in Uganda in a joint effort to address problems of common concern.  IRCU is implementing a five-year, $30 million program to expand access to HIV/AIDS prevention, care and treatment services through its network of faith-based health units and NGOs.  Building on the wide network health facilities, organizations, structures and the historical role of faith-based organizations as pioneers of social service delivery in Uganda, this mechanism presents incredible opportunities for rapid expansion of access to HIV/AIDS services.  Key program activities include rolling out the faith-based approach to HIV prevention, delivery of care and support services to people living with HIV/AIDS, orphans and other vulnerable children, as well as HIV/AIDS clinical care and treatment.  The program is scheduled to end in December 2014.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Mbale","Inter-Religious Council of Uganda (IRCU)","Implementation","Basic life skills for youths and Adults","1.3863","33.959"
"46","USAID","Scaling up HIV/AIDS comprehensive HIV/AIDS prevention, care and treatment through the Faith Based Network","The Inter-Religious Council of Uganda (IRCU) is an initiative that brings together the five major traditional religious faiths in Uganda in a joint effort to address problems of common concern.  IRCU is implementing a five-year, $30 million program to expand access to HIV/AIDS prevention, care and treatment services through its network of faith-based health units and NGOs.  Building on the wide network health facilities, organizations, structures and the historical role of faith-based organizations as pioneers of social service delivery in Uganda, this mechanism presents incredible opportunities for rapid expansion of access to HIV/AIDS services.  Key program activities include rolling out the faith-based approach to HIV prevention, delivery of care and support services to people living with HIV/AIDS, orphans and other vulnerable children, as well as HIV/AIDS clinical care and treatment.  The program is scheduled to end in December 2014.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Budaka","Inter-Religious Council of Uganda (IRCU)","Implementation","Basic life skills for youths and Adults","1.1006","33.9081"
