PROJECT_ID,PARTNER,PROJ_NAME,PROJ_DESC,START_PLAN,START_ACTU,END_PLANNE,END_ACTUAL,DISTRICTS,IMPLEMENTE,STATUS,SECTOR,FINANCIAL,LAT,LONG
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kabale,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,-1.3239,30.0719
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kamwenge,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.2241,30.4619
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kasese,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.1544,30.1413
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kayunga,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.6205,32.8040
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kiruhura,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,-0.2833,30.8153
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kisoro,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,-1.3090,29.6410
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kumi,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.4766,33.9682
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Kyenjojo,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.5790,30.7381
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Luwero,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.8450,32.4935
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Mayuge,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.1918,33.5405
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Mbale,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.9906,34.3139
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Mityana,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.4369,32.0035
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Mpigi,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.2353,32.2684
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Nakasongola,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.3580,32.4131
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Namutumba,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.8241,33.6361
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Pallisa,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.2035,33.7030
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Rukungiri,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,-0.8020,29.8741
24,USAID,Securing Ugandan's Rights to Essential Medicines (SURE),"The inadequate financing of medicines and inefficient national systems managing the public sector pharmaceutical supply chain pose major challenges in delivering health services in Uganda. The five-year, $39 million Securing Ugandan's Rights to Essential Medicines (SURE) project that was awarded in July 2009, works with national entities (Ministry of Health, National Medical Stores, Joint Medical Store, and National Drug Authority) to address structural bottlenecks in financing, procurement and distribution of essential health commodities. A package of technical support and other resources will be provided to forty-five districts to strengthen their management capacity and systems to ensure their communities have better access to essential medicines. The district package will introduce new information management tools and a performance-based incentive and accreditation scheme to improve pharmaceutical management practices.",7/17/09,7/17/09,6/14/14,,Sembabule,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,-0.0820,31.4820
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Budaka,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.9407,33.9120
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Bududa,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.0679,34.2707
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Bukwo,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.1860,34.4049
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Busia,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.3828,33.8100
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Butaleja,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.8521,33.9440
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Kapchorwa,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.3640,34.4649
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Mbale,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.1595,34.0612
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Pallisa,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.0916,33.7450
25,USAID,Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E),"Strengthening Tuberculosis (TB) and HIV/AIDS Responses in East Uganda (STAR-E) is a five-year,$64 million program awarded in March 2009.  Its main focus is strengthening Tuberculosis and HIV/AIDS prevention, care and treatment in twelve districts of the Eastern region of Uganda (Budaka, Bududa, Bukwa, Busia, Butaleja, Kapchorwa, Mbale, Pallisa, Sironko, Bulambuli,Kween and Kibuku).  STAR-E priority result areas include: 1) increased uptake of comprehensive HIV/AIDS and TB services; 2) decentralized service delivery systems strengthened for improved uptake of quality HIV/AIDS and TB services, and institutionalize national Lot Quality Assurance Sample surveys; 3) quality HIV/AIDS and TB services delivered in all supported health facilities and community organizations; 4) networks, linkages and referral systems established or strengthened with and between health facilities and communities to improve access to and uptake of comprehensive HIV/AIDS and TB services; and 5) increased demand for comprehensive HIV/AIDS and TB prevention, care and treatment services.",3/10/09,3/10/09,3/9/14,,Sironko,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,1.1704,34.2660
26,USAID,STRIDES for Family Health,"STRIDES is a five-year, $43 million project implemented by Management Sciences for Health since January 2009.  STRIDES goal is to increase the use of quality reproductive health/family planning (RH/FP) and child survival (CS) services at the facility and community levels in fifteen selected districts in Uganda.  The project aims to increase the use of RH/FP/CS services by working in partnership with the MOH, local governments and key existing civil society organizations on activities to achieve the following three intermediate results: 1) increase quality and provision of routine RH/FP and CS services in facilities; 2) increase the ability of communities to provide RH/FP and CS services; and 3) strengthen supportive systems to advance the use of RH/FP and CS services.",1/28/09,1/28/09,1/27/14,,Bugiri,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.5523,33.7519
26,USAID,STRIDES for Family Health,"STRIDES is a five-year, $43 million project implemented by Management Sciences for Health since January 2009.  STRIDES goal is to increase the use of quality reproductive health/family planning (RH/FP) and child survival (CS) services at the facility and community levels in fifteen selected districts in Uganda.  The project aims to increase the use of RH/FP/CS services by working in partnership with the MOH, local governments and key existing civil society organizations on activities to achieve the following three intermediate results: 1) increase quality and provision of routine RH/FP and CS services in facilities; 2) increase the ability of communities to provide RH/FP and CS services; and 3) strengthen supportive systems to advance the use of RH/FP and CS services.",1/28/09,1/28/09,1/27/14,,Kalangala,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,-0.2239,32.1988
26,USAID,STRIDES for Family Health,"STRIDES is a five-year, $43 million project implemented by Management Sciences for Health since January 2009.  STRIDES goal is to increase the use of quality reproductive health/family planning (RH/FP) and child survival (CS) services at the facility and community levels in fifteen selected districts in Uganda.  The project aims to increase the use of RH/FP/CS services by working in partnership with the MOH, local governments and key existing civil society organizations on activities to achieve the following three intermediate results: 1) increase quality and provision of routine RH/FP and CS services in facilities; 2) increase the ability of communities to provide RH/FP and CS services; and 3) strengthen supportive systems to advance the use of RH/FP and CS services.",1/28/09,1/28/09,1/27/14,,Kaliro,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.8578,33.5018
26,USAID,STRIDES for Family Health,"STRIDES is a five-year, $43 million project implemented by Management Sciences for Health since January 2009.  STRIDES goal is to increase the use of quality reproductive health/family planning (RH/FP) and child survival (CS) services at the facility and community levels in fifteen selected districts in Uganda.  The project aims to increase the use of RH/FP/CS services by working in partnership with the MOH, local governments and key existing civil society organizations on activities to achieve the following three intermediate results: 1) increase quality and provision of routine RH/FP and CS services in facilities; 2) increase the ability of communities to provide RH/FP and CS services; and 3) strengthen supportive systems to advance the use of RH/FP and CS services.",1/28/09,1/28/09,1/27/14,,Kamuli,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.8451,33.0671
26,USAID,STRIDES for Family Health,"STRIDES is a five-year, $43 million project implemented by Management Sciences for Health since January 2009.  STRIDES goal is to increase the use of quality reproductive health/family planning (RH/FP) and child survival (CS) services at the facility and community levels in fifteen selected districts in Uganda.  The project aims to increase the use of RH/FP/CS services by working in partnership with the MOH, local governments and key existing civil society organizations on activities to achieve the following three intermediate results: 1) increase quality and provision of routine RH/FP and CS services in facilities; 2) increase the ability of communities to provide RH/FP and CS services; and 3) strengthen supportive systems to advance the use of RH/FP and CS services.",1/28/09,1/28/09,1/27/14,,Kamwenge,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.2021,30.4749
26,USAID,STRIDES for Family Health,"STRIDES is a five-year, $43 million project implemented by Management Sciences for Health since January 2009.  STRIDES goal is to increase the use of quality reproductive health/family planning (RH/FP) and child survival (CS) services at the facility and community levels in fifteen selected districts in Uganda.  The project aims to increase the use of RH/FP/CS services by working in partnership with the MOH, local governments and key existing civil society organizations on activities to achieve the following three intermediate results: 1) increase quality and provision of routine RH/FP and CS services in facilities; 2) increase the ability of communities to provide RH/FP and CS services; and 3) strengthen supportive systems to advance the use of RH/FP and CS services.",1/28/09,1/28/09,1/27/14,,Kasese,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.2213,30.0574
26,USAID,STRIDES for Family Health,"STRIDES is a five-year, $43 million project implemented by Management Sciences for Health since January 2009.  STRIDES goal is to increase the use of quality reproductive health/family planning (RH/FP) and child survival (CS) services at the facility and community levels in fifteen selected districts in Uganda.  The project aims to increase the use of RH/FP/CS services by working in partnership with the MOH, local governments and key existing civil society organizations on activities to achieve the following three intermediate results: 1) increase quality and provision of routine RH/FP and CS services in facilities; 2) increase the ability of communities to provide RH/FP and CS services; and 3) strengthen supportive systems to advance the use of RH/FP and CS services.",1/28/09,1/28/09,1/27/14,,Kayunga,Management Sciences for Health (MSH),Implementation,Health policy and administrative management,USAID,0.7753,32.8130
